指标名称,韩国综合指数：收盘价（日）
指标编码,GM0000000322
1990-02-10 00:00:00,873.59
1990-02-09 00:00:00,879.1
1990-02-08 00:00:00,882.52
1990-02-07 00:00:00,880.39
1990-02-06 00:00:00,886.86
1990-02-05 00:00:00,877.45
1990-02-03 00:00:00,874.92
1990-02-02 00:00:00,878.15
1990-02-01 00:00:00,885.83
1990-01-31 00:00:00,896.16
1990-01-30 00:00:00,888.47
1990-01-29 00:00:00,897.32
1990-01-25 00:00:00,905.75
1990-01-24 00:00:00,903.58
1990-01-23 00:00:00,890.52
1990-01-22 00:00:00,898.89
1990-01-20 00:00:00,872.97
1990-01-19 00:00:00,868.2
1990-01-18 00:00:00,874.81
1990-01-17 00:00:00,874.41
1990-01-16 00:00:00,883.43
1990-01-15 00:00:00,883.04
1990-01-13 00:00:00,893.47
1990-01-12 00:00:00,903.11
1990-01-11 00:00:00,903.27
1990-01-10 00:00:00,911.48
1990-01-09 00:00:00,920.21
1990-01-08 00:00:00,919.46
1990-01-06 00:00:00,912.86
1990-01-05 00:00:00,915.11
1990-01-04 00:00:00,928.82
1990-01-03 00:00:00,908.59
1989-12-26 00:00:00,909.72
1989-12-23 00:00:00,932.99
1989-12-22 00:00:00,936.2
1989-12-21 00:00:00,932.66
1989-12-20 00:00:00,933.45
1989-12-19 00:00:00,926.82
1989-12-18 00:00:00,914.92
1989-12-16 00:00:00,921.87
1989-12-15 00:00:00,918.04
1989-12-14 00:00:00,928.1
1989-12-13 00:00:00,915.72
1989-12-12 00:00:00,879.46
1989-12-11 00:00:00,844.75
1989-12-09 00:00:00,850.02
1989-12-08 00:00:00,864.5
1989-12-07 00:00:00,874.94
1989-12-06 00:00:00,883.27
1989-12-05 00:00:00,884.12
1989-12-04 00:00:00,891.13
1989-12-02 00:00:00,896.34
1989-12-01 00:00:00,898.77
1989-11-30 00:00:00,906.33
1989-11-29 00:00:00,898.0
1989-11-28 00:00:00,893.85
1989-11-27 00:00:00,896.61
1989-11-25 00:00:00,905.89
1989-11-24 00:00:00,907.44
1989-11-23 00:00:00,890.65
1989-11-22 00:00:00,889.15
1989-11-21 00:00:00,884.17
1989-11-20 00:00:00,889.97
1989-11-18 00:00:00,900.83
1989-11-17 00:00:00,899.6
1989-11-16 00:00:00,908.51
1989-11-15 00:00:00,907.58
1989-11-14 00:00:00,909.6
1989-11-13 00:00:00,925.32
1989-11-11 00:00:00,932.25
1989-11-10 00:00:00,927.59
1989-11-09 00:00:00,907.21
1989-11-08 00:00:00,872.88
1989-11-07 00:00:00,877.76
1989-11-06 00:00:00,881.46
1989-11-04 00:00:00,888.86
1989-11-03 00:00:00,887.18
1989-11-02 00:00:00,885.34
1989-11-01 00:00:00,891.27
1989-10-31 00:00:00,894.02
1989-10-30 00:00:00,896.11
1989-10-28 00:00:00,894.4
1989-10-27 00:00:00,893.59
1989-10-26 00:00:00,899.12
1989-10-25 00:00:00,898.36
1989-10-24 00:00:00,903.5
1989-10-23 00:00:00,891.3
1989-10-21 00:00:00,897.34
1989-10-20 00:00:00,903.29
1989-10-19 00:00:00,909.54
1989-10-18 00:00:00,917.19
1989-10-17 00:00:00,927.69
1989-10-16 00:00:00,927.21
1989-10-14 00:00:00,934.41
1989-10-13 00:00:00,932.42
1989-10-12 00:00:00,929.61
1989-10-11 00:00:00,928.06
1989-10-10 00:00:00,921.77
1989-10-07 00:00:00,922.67
1989-10-06 00:00:00,922.92
1989-10-05 00:00:00,925.11
1989-10-04 00:00:00,929.28
1989-09-30 00:00:00,942.41
1989-09-29 00:00:00,943.44
1989-09-28 00:00:00,931.95
1989-09-27 00:00:00,924.75
1989-09-26 00:00:00,925.42
1989-09-25 00:00:00,928.22
1989-09-23 00:00:00,929.1
1989-09-22 00:00:00,932.36
1989-09-21 00:00:00,938.13
1989-09-20 00:00:00,943.87
1989-09-19 00:00:00,952.02
1989-09-18 00:00:00,953.17
1989-09-16 00:00:00,961.49
1989-09-12 00:00:00,964.28
1989-09-11 00:00:00,958.88
1989-09-09 00:00:00,961.85
1989-09-08 00:00:00,963.3
1989-09-07 00:00:00,957.2
1989-09-06 00:00:00,961.72
1989-09-05 00:00:00,971.9
1989-09-04 00:00:00,975.07
1989-09-02 00:00:00,981.62
1989-09-01 00:00:00,984.09
1989-08-31 00:00:00,975.28
1989-08-30 00:00:00,983.53
1989-08-29 00:00:00,976.37
1989-08-28 00:00:00,973.72
1989-08-26 00:00:00,960.54
1989-08-25 00:00:00,945.02
1989-08-24 00:00:00,951.07
1989-08-23 00:00:00,931.83
1989-08-22 00:00:00,918.52
1989-08-21 00:00:00,905.85
1989-08-19 00:00:00,903.14
1989-08-18 00:00:00,901.87
1989-08-17 00:00:00,904.79
1989-08-16 00:00:00,905.72
1989-08-14 00:00:00,913.84
1989-08-12 00:00:00,914.17
1989-08-11 00:00:00,914.09
1989-08-10 00:00:00,917.08
1989-08-09 00:00:00,914.87
1989-08-08 00:00:00,906.1
1989-08-07 00:00:00,900.66
1989-08-05 00:00:00,897.61
1989-08-04 00:00:00,889.41
1989-08-03 00:00:00,890.8
1989-08-02 00:00:00,894.24
1989-08-01 00:00:00,890.98
1989-07-31 00:00:00,895.66
1989-07-29 00:00:00,894.48
1989-07-28 00:00:00,897.45
1989-07-27 00:00:00,892.71
1989-07-26 00:00:00,897.05
1989-07-25 00:00:00,899.1
1989-07-24 00:00:00,890.43
1989-07-22 00:00:00,892.66
1989-07-21 00:00:00,897.58
1989-07-20 00:00:00,900.59
1989-07-19 00:00:00,898.71
1989-07-18 00:00:00,905.1
1989-07-15 00:00:00,902.38
1989-07-14 00:00:00,890.39
1989-07-13 00:00:00,890.71
1989-07-12 00:00:00,891.09
1989-07-11 00:00:00,883.19
1989-07-10 00:00:00,869.5
1989-07-08 00:00:00,873.17
1989-07-07 00:00:00,878.01
1989-07-06 00:00:00,864.01
1989-07-05 00:00:00,874.27
1989-07-04 00:00:00,875.19
1989-07-03 00:00:00,865.9
1989-07-01 00:00:00,846.3
1989-06-30 00:00:00,854.61
1989-06-29 00:00:00,864.28
1989-06-28 00:00:00,866.48
1989-06-27 00:00:00,879.52
1989-06-26 00:00:00,882.73
1989-06-24 00:00:00,887.66
1989-06-23 00:00:00,888.02
1989-06-22 00:00:00,894.8
1989-06-21 00:00:00,903.43
1989-06-20 00:00:00,907.14
1989-06-19 00:00:00,895.6
1989-06-17 00:00:00,910.14
1989-06-16 00:00:00,914.18
1989-06-15 00:00:00,929.66
1989-06-14 00:00:00,930.26
1989-06-13 00:00:00,919.98
1989-06-12 00:00:00,920.48
1989-06-10 00:00:00,911.14
1989-06-09 00:00:00,904.69
1989-06-08 00:00:00,897.88
1989-06-07 00:00:00,875.99
1989-06-05 00:00:00,901.46
1989-06-03 00:00:00,921.18
1989-06-02 00:00:00,925.04
1989-06-01 00:00:00,932.48
1989-05-31 00:00:00,932.76
1989-05-30 00:00:00,938.24
1989-05-29 00:00:00,937.36
1989-05-27 00:00:00,938.19
1989-05-26 00:00:00,935.65
1989-05-25 00:00:00,930.34
1989-05-24 00:00:00,935.08
1989-05-23 00:00:00,924.59
1989-05-22 00:00:00,930.03
1989-05-20 00:00:00,936.93
1989-05-19 00:00:00,933.69
1989-05-18 00:00:00,926.91
1989-05-17 00:00:00,928.37
1989-05-16 00:00:00,925.37
1989-05-15 00:00:00,927.06
1989-05-13 00:00:00,939.66
1989-05-11 00:00:00,945.84
1989-05-10 00:00:00,951.09
1989-05-09 00:00:00,950.16
1989-05-08 00:00:00,944.5
1989-05-06 00:00:00,948.98
1989-05-04 00:00:00,941.8
1989-05-03 00:00:00,933.66
1989-05-02 00:00:00,941.13
1989-05-01 00:00:00,946.2
1989-04-29 00:00:00,940.54
1989-04-28 00:00:00,935.46
1989-04-27 00:00:00,939.21
1989-04-26 00:00:00,934.72
1989-04-25 00:00:00,943.81
1989-04-24 00:00:00,949.14
1989-04-22 00:00:00,941.88
1989-04-21 00:00:00,947.73
1989-04-20 00:00:00,953.91
1989-04-19 00:00:00,958.25
1989-04-18 00:00:00,960.01
1989-04-17 00:00:00,962.7
1989-04-15 00:00:00,950.31
1989-04-14 00:00:00,944.59
1989-04-13 00:00:00,951.48
1989-04-12 00:00:00,927.96
1989-04-11 00:00:00,955.49
1989-04-10 00:00:00,963.36
1989-04-08 00:00:00,982.62
1989-04-07 00:00:00,978.13
1989-04-06 00:00:00,982.65
1989-04-04 00:00:00,1000.98
1989-04-03 00:00:00,1006.15
1989-04-01 00:00:00,1007.77
1989-03-31 00:00:00,1003.31
1989-03-30 00:00:00,987.44
1989-03-29 00:00:00,985.21
1989-03-28 00:00:00,978.53
1989-03-27 00:00:00,973.09
1989-03-25 00:00:00,979.16
1989-03-24 00:00:00,971.45
1989-03-23 00:00:00,983.55
1989-03-22 00:00:00,981.56
1989-03-21 00:00:00,992.59
1989-03-20 00:00:00,991.64
1989-03-18 00:00:00,981.41
1989-03-17 00:00:00,985.68
1989-03-16 00:00:00,986.09
1989-03-15 00:00:00,986.0
1989-03-14 00:00:00,970.74
1989-03-13 00:00:00,971.94
1989-03-11 00:00:00,963.16
1989-03-09 00:00:00,950.87
1989-03-08 00:00:00,939.49
1989-03-07 00:00:00,923.2
1989-03-06 00:00:00,921.53
1989-03-04 00:00:00,913.62
1989-03-03 00:00:00,909.72
1989-03-02 00:00:00,916.34
1989-02-28 00:00:00,917.9
1989-02-27 00:00:00,922.44
1989-02-25 00:00:00,918.6
1989-02-24 00:00:00,917.08
1989-02-23 00:00:00,924.45
1989-02-22 00:00:00,924.32
1989-02-21 00:00:00,917.7
1989-02-20 00:00:00,914.88
1989-02-18 00:00:00,908.88
1989-02-17 00:00:00,900.44
1989-02-16 00:00:00,895.68
1989-02-15 00:00:00,894.15
1989-02-14 00:00:00,900.05
1989-02-13 00:00:00,897.67
1989-02-11 00:00:00,887.52
1989-02-10 00:00:00,883.27
1989-02-09 00:00:00,892.86
1989-02-08 00:00:00,891.97
1989-02-04 00:00:00,887.75
1989-02-03 00:00:00,885.85
1989-02-02 00:00:00,878.42
1989-02-01 00:00:00,886.68
1989-01-31 00:00:00,884.29
1989-01-30 00:00:00,881.33
1989-01-28 00:00:00,869.74
1989-01-27 00:00:00,873.92
1989-01-26 00:00:00,861.46
1989-01-25 00:00:00,858.4
1989-01-24 00:00:00,855.96
1989-01-23 00:00:00,862.84
1989-01-21 00:00:00,864.86
1989-01-20 00:00:00,868.51
1989-01-19 00:00:00,863.07
1989-01-18 00:00:00,867.16
1989-01-17 00:00:00,881.83
1989-01-16 00:00:00,886.62
1989-01-14 00:00:00,905.62
1989-01-13 00:00:00,886.75
1989-01-12 00:00:00,889.26
1989-01-11 00:00:00,884.63
1989-01-10 00:00:00,896.73
1989-01-09 00:00:00,901.64
1989-01-07 00:00:00,919.51
1989-01-06 00:00:00,920.28
1989-01-05 00:00:00,917.49
1989-01-04 00:00:00,919.61
1988-12-26 00:00:00,907.2
1988-12-24 00:00:00,885.32
1988-12-23 00:00:00,876.77
1988-12-22 00:00:00,891.03
1988-12-21 00:00:00,899.63
1988-12-20 00:00:00,898.76
1988-12-19 00:00:00,916.94
1988-12-17 00:00:00,907.63
1988-12-16 00:00:00,901.96
1988-12-15 00:00:00,908.47
1988-12-14 00:00:00,922.56
1988-12-13 00:00:00,919.99
1988-12-12 00:00:00,911.35
1988-12-10 00:00:00,889.72
1988-12-09 00:00:00,879.13
1988-12-08 00:00:00,871.14
1988-12-07 00:00:00,869.25
1988-12-06 00:00:00,857.51
1988-12-05 00:00:00,848.46
1988-12-03 00:00:00,833.89
1988-12-02 00:00:00,833.69
1988-12-01 00:00:00,825.0
1988-11-30 00:00:00,831.12
1988-11-29 00:00:00,836.07
1988-11-28 00:00:00,826.03
1988-11-26 00:00:00,810.78
1988-11-25 00:00:00,813.09
1988-11-24 00:00:00,805.86
1988-11-23 00:00:00,799.14
1988-11-22 00:00:00,787.16
1988-11-21 00:00:00,785.41
1988-11-19 00:00:00,779.08
1988-11-18 00:00:00,769.59
1988-11-17 00:00:00,763.88
1988-11-16 00:00:00,759.37
1988-11-15 00:00:00,769.27
1988-11-14 00:00:00,753.57
1988-11-12 00:00:00,763.55
1988-11-11 00:00:00,770.0
1988-11-10 00:00:00,772.02
1988-11-09 00:00:00,762.12
1988-11-08 00:00:00,766.19
1988-11-07 00:00:00,762.19
1988-11-05 00:00:00,757.19
1988-11-04 00:00:00,758.39
1988-11-03 00:00:00,749.15
1988-11-02 00:00:00,744.97
1988-11-01 00:00:00,736.81
1988-10-31 00:00:00,729.79
1988-10-29 00:00:00,741.6
1988-10-28 00:00:00,741.61
1988-10-27 00:00:00,740.95
1988-10-26 00:00:00,756.03
1988-10-25 00:00:00,758.63
1988-10-24 00:00:00,764.85
1988-10-22 00:00:00,750.39
1988-10-21 00:00:00,738.12
1988-10-20 00:00:00,738.57
1988-10-19 00:00:00,728.1
1988-10-18 00:00:00,717.17
1988-10-17 00:00:00,708.91
1988-10-15 00:00:00,706.04
1988-10-14 00:00:00,699.2
1988-10-13 00:00:00,685.71
1988-10-12 00:00:00,679.64
1988-10-11 00:00:00,680.32
1988-10-10 00:00:00,676.12
1988-10-08 00:00:00,674.59
1988-10-07 00:00:00,674.45
1988-10-06 00:00:00,677.29
1988-10-05 00:00:00,673.78
1988-10-04 00:00:00,679.54
1988-09-30 00:00:00,677.54
1988-09-29 00:00:00,670.28
1988-09-28 00:00:00,670.64
1988-09-27 00:00:00,671.29
1988-09-24 00:00:00,680.1
1988-09-23 00:00:00,674.69
1988-09-22 00:00:00,683.73
1988-09-21 00:00:00,662.84
1988-09-20 00:00:00,662.55
1988-09-19 00:00:00,666.41
1988-09-16 00:00:00,671.77
1988-09-15 00:00:00,680.75
1988-09-14 00:00:00,683.39
1988-09-13 00:00:00,680.64
1988-09-12 00:00:00,687.82
1988-09-10 00:00:00,689.07
1988-09-09 00:00:00,682.84
1988-09-08 00:00:00,665.37
1988-09-07 00:00:00,667.74
1988-09-06 00:00:00,671.23
1988-09-05 00:00:00,671.55
1988-09-03 00:00:00,678.63
1988-09-02 00:00:00,674.68
1988-09-01 00:00:00,675.67
1988-08-31 00:00:00,664.43
1988-08-30 00:00:00,675.37
1988-08-29 00:00:00,662.69
1988-08-27 00:00:00,670.6
1988-08-26 00:00:00,675.8
1988-08-25 00:00:00,682.15
1988-08-24 00:00:00,686.46
1988-08-23 00:00:00,690.27
1988-08-22 00:00:00,693.6
1988-08-20 00:00:00,703.7
1988-08-19 00:00:00,706.3
1988-08-18 00:00:00,710.63
1988-08-17 00:00:00,706.44
1988-08-16 00:00:00,710.91
1988-08-13 00:00:00,704.9
1988-08-12 00:00:00,708.93
1988-08-11 00:00:00,706.46
1988-08-10 00:00:00,685.97
1988-08-09 00:00:00,687.56
1988-08-08 00:00:00,690.55
1988-08-06 00:00:00,693.35
1988-08-05 00:00:00,687.23
1988-08-04 00:00:00,693.98
1988-08-03 00:00:00,704.84
1988-08-02 00:00:00,710.22
1988-08-01 00:00:00,714.83
1988-07-30 00:00:00,721.08
1988-07-29 00:00:00,717.08
1988-07-28 00:00:00,697.51
1988-07-27 00:00:00,703.15
1988-07-26 00:00:00,716.81
1988-07-25 00:00:00,719.05
1988-07-23 00:00:00,702.17
1988-07-22 00:00:00,688.63
1988-07-21 00:00:00,665.79
1988-07-20 00:00:00,672.1
1988-07-19 00:00:00,683.68
1988-07-18 00:00:00,666.87
1988-07-16 00:00:00,678.95
1988-07-15 00:00:00,685.53
1988-07-14 00:00:00,690.86
1988-07-13 00:00:00,687.36
1988-07-12 00:00:00,692.79
1988-07-11 00:00:00,696.11
1988-07-09 00:00:00,702.52
1988-07-08 00:00:00,702.17
1988-07-07 00:00:00,701.41
1988-07-06 00:00:00,707.02
1988-07-05 00:00:00,703.15
1988-07-04 00:00:00,701.4
1988-07-02 00:00:00,708.34
1988-07-01 00:00:00,706.3
1988-06-30 00:00:00,702.83
1988-06-29 00:00:00,700.05
1988-06-28 00:00:00,685.5
1988-06-27 00:00:00,685.89
1988-06-25 00:00:00,683.7
1988-06-24 00:00:00,690.15
1988-06-23 00:00:00,689.96
1988-06-22 00:00:00,694.33
1988-06-21 00:00:00,701.33
1988-06-20 00:00:00,703.71
1988-06-18 00:00:00,712.33
1988-06-17 00:00:00,708.38
1988-06-16 00:00:00,702.74
1988-06-15 00:00:00,707.99
1988-06-14 00:00:00,714.36
1988-06-13 00:00:00,726.47
1988-06-11 00:00:00,726.27
1988-06-10 00:00:00,731.33
1988-06-09 00:00:00,737.83
1988-06-08 00:00:00,731.99
1988-06-07 00:00:00,733.12
1988-06-04 00:00:00,728.28
1988-06-03 00:00:00,729.67
1988-06-02 00:00:00,722.7
1988-06-01 00:00:00,723.5
1988-05-31 00:00:00,717.35
1988-05-30 00:00:00,716.89
1988-05-28 00:00:00,716.79
1988-05-27 00:00:00,713.12
1988-05-26 00:00:00,716.85
1988-05-25 00:00:00,703.54
1988-05-24 00:00:00,705.51
1988-05-21 00:00:00,698.29
1988-05-20 00:00:00,691.58
1988-05-19 00:00:00,678.24
1988-05-18 00:00:00,678.77
1988-05-17 00:00:00,670.31
1988-05-16 00:00:00,658.65
1988-05-14 00:00:00,657.57
1988-05-13 00:00:00,655.51
1988-05-12 00:00:00,650.66
1988-05-11 00:00:00,636.68
1988-05-10 00:00:00,634.05
1988-05-09 00:00:00,635.47
1988-05-07 00:00:00,639.77
1988-05-06 00:00:00,639.77
1988-05-04 00:00:00,645.69
1988-05-03 00:00:00,648.52
1988-05-02 00:00:00,650.03
1988-04-30 00:00:00,647.18
1988-04-29 00:00:00,649.88
1988-04-28 00:00:00,633.24
1988-04-27 00:00:00,618.73
1988-04-25 00:00:00,644.7
1988-04-23 00:00:00,641.83
1988-04-22 00:00:00,630.67
1988-04-21 00:00:00,627.92
1988-04-20 00:00:00,637.4
1988-04-19 00:00:00,632.54
1988-04-18 00:00:00,635.28
1988-04-16 00:00:00,645.38
1988-04-15 00:00:00,645.53
1988-04-14 00:00:00,646.14
1988-04-13 00:00:00,649.72
1988-04-12 00:00:00,640.39
1988-04-11 00:00:00,641.05
1988-04-09 00:00:00,648.71
1988-04-08 00:00:00,648.19
1988-04-07 00:00:00,653.66
1988-04-06 00:00:00,656.26
1988-04-04 00:00:00,658.66
1988-04-02 00:00:00,655.54
1988-04-01 00:00:00,654.32
1988-03-31 00:00:00,656.47
1988-03-30 00:00:00,644.75
1988-03-29 00:00:00,638.59
1988-03-28 00:00:00,631.03
1988-03-26 00:00:00,634.2
1988-03-25 00:00:00,632.36
1988-03-24 00:00:00,625.42
1988-03-23 00:00:00,623.78
1988-03-22 00:00:00,622.79
1988-03-21 00:00:00,638.81
1988-03-19 00:00:00,636.79
1988-03-18 00:00:00,636.72
1988-03-17 00:00:00,632.16
1988-03-16 00:00:00,627.49
1988-03-15 00:00:00,625.17
1988-03-14 00:00:00,612.21
1988-03-12 00:00:00,610.33
1988-03-11 00:00:00,608.78
1988-03-09 00:00:00,611.88
1988-03-08 00:00:00,603.41
1988-03-07 00:00:00,614.7
1988-03-05 00:00:00,618.42
1988-03-04 00:00:00,615.95
1988-03-03 00:00:00,613.01
1988-03-02 00:00:00,608.24
1988-02-29 00:00:00,612.35
1988-02-27 00:00:00,633.23
1988-02-26 00:00:00,635.1
1988-02-24 00:00:00,656.79
1988-02-23 00:00:00,650.85
1988-02-22 00:00:00,658.32
1988-02-20 00:00:00,663.03
1988-02-19 00:00:00,668.56
1988-02-17 00:00:00,658.75
1988-02-16 00:00:00,648.95
1988-02-15 00:00:00,647.56
1988-02-13 00:00:00,641.16
1988-02-12 00:00:00,639.88
1988-02-11 00:00:00,640.88
1988-02-10 00:00:00,646.16
1988-02-09 00:00:00,655.0
1988-02-08 00:00:00,651.42
1988-02-06 00:00:00,633.86
1988-02-05 00:00:00,621.26
1988-02-04 00:00:00,632.37
1988-02-03 00:00:00,630.41
1988-02-02 00:00:00,640.88
1988-02-01 00:00:00,653.51
1988-01-30 00:00:00,633.58
1988-01-29 00:00:00,642.11
1988-01-28 00:00:00,633.38
1988-01-27 00:00:00,615.24
1988-01-26 00:00:00,602.32
1988-01-25 00:00:00,592.6
1988-01-23 00:00:00,589.83
1988-01-22 00:00:00,584.44
1988-01-21 00:00:00,586.96
1988-01-20 00:00:00,583.07
1988-01-19 00:00:00,576.17
1988-01-18 00:00:00,574.49
1988-01-16 00:00:00,589.76
1988-01-15 00:00:00,585.89
1988-01-14 00:00:00,578.05
1988-01-13 00:00:00,581.27
1988-01-12 00:00:00,571.29
1988-01-11 00:00:00,552.76
1988-01-09 00:00:00,548.18
1988-01-08 00:00:00,547.69
1988-01-07 00:00:00,540.28
1988-01-06 00:00:00,538.28
1988-01-05 00:00:00,527.89
1988-01-04 00:00:00,532.04
1987-12-26 00:00:00,525.11
1987-12-24 00:00:00,517.99
1987-12-23 00:00:00,509.04
1987-12-22 00:00:00,502.74
1987-12-21 00:00:00,490.29
1987-12-19 00:00:00,501.75
1987-12-18 00:00:00,501.77
1987-12-17 00:00:00,491.47
1987-12-15 00:00:00,472.17
1987-12-14 00:00:00,465.36
1987-12-12 00:00:00,474.6
1987-12-11 00:00:00,474.93
1987-12-10 00:00:00,471.35
1987-12-09 00:00:00,476.59
1987-12-08 00:00:00,469.66
1987-12-07 00:00:00,478.97
1987-12-05 00:00:00,483.2
1987-12-04 00:00:00,481.81
1987-12-03 00:00:00,489.12
1987-12-02 00:00:00,494.64
1987-12-01 00:00:00,490.45
1987-11-30 00:00:00,475.59
1987-11-28 00:00:00,468.05
1987-11-27 00:00:00,456.68
1987-11-26 00:00:00,455.77
1987-11-25 00:00:00,466.09
1987-11-24 00:00:00,465.73
1987-11-23 00:00:00,474.89
1987-11-21 00:00:00,473.89
1987-11-20 00:00:00,473.09
1987-11-19 00:00:00,482.08
1987-11-18 00:00:00,474.78
1987-11-17 00:00:00,456.55
1987-11-16 00:00:00,456.86
1987-11-14 00:00:00,466.16
1987-11-13 00:00:00,462.09
1987-11-12 00:00:00,472.59
1987-11-11 00:00:00,484.24
1987-11-10 00:00:00,490.03
1987-11-09 00:00:00,498.26
1987-11-07 00:00:00,482.33
1987-11-06 00:00:00,482.77
1987-11-05 00:00:00,496.7
1987-11-04 00:00:00,502.47
1987-11-03 00:00:00,510.28
1987-11-02 00:00:00,510.28
1987-10-31 00:00:00,509.05
1987-10-30 00:00:00,504.96
1987-10-29 00:00:00,502.37
1987-10-28 00:00:00,506.11
1987-10-26 00:00:00,517.15
1987-10-24 00:00:00,516.15
1987-10-23 00:00:00,515.52
1987-10-22 00:00:00,512.54
1987-10-21 00:00:00,506.27
1987-10-20 00:00:00,504.38
1987-10-19 00:00:00,516.61
1987-10-17 00:00:00,513.77
1987-10-16 00:00:00,514.1
1987-10-15 00:00:00,509.59
1987-10-14 00:00:00,513.46
1987-10-13 00:00:00,512.59
1987-10-12 00:00:00,515.25
1987-10-10 00:00:00,509.21
1987-10-06 00:00:00,509.83
1987-10-05 00:00:00,497.53
1987-10-02 00:00:00,491.6
1987-09-30 00:00:00,485.35
1987-09-29 00:00:00,478.75
1987-09-28 00:00:00,477.34
1987-09-26 00:00:00,482.1
1987-09-25 00:00:00,483.31
1987-09-24 00:00:00,469.27
1987-09-23 00:00:00,484.68
1987-09-22 00:00:00,488.52
1987-09-21 00:00:00,484.59
1987-09-19 00:00:00,492.49
1987-09-18 00:00:00,490.34
1987-09-17 00:00:00,498.34
1987-09-16 00:00:00,497.9
1987-09-15 00:00:00,493.18
1987-09-14 00:00:00,492.45
1987-09-12 00:00:00,484.03
1987-09-11 00:00:00,483.75
1987-09-10 00:00:00,484.42
1987-09-09 00:00:00,478.92
1987-09-08 00:00:00,472.51
1987-09-07 00:00:00,473.4
1987-09-05 00:00:00,464.88
1987-09-04 00:00:00,467.73
1987-09-03 00:00:00,467.81
1987-09-02 00:00:00,475.2
1987-09-01 00:00:00,468.38
1987-08-31 00:00:00,474.01
1987-08-29 00:00:00,461.87
1987-08-28 00:00:00,467.31
1987-08-27 00:00:00,480.63
1987-08-26 00:00:00,481.97
1987-08-25 00:00:00,484.37
1987-08-24 00:00:00,491.01
1987-08-22 00:00:00,502.47
1987-08-21 00:00:00,507.07
1987-08-20 00:00:00,502.65
1987-08-19 00:00:00,500.73
1987-08-18 00:00:00,491.81
1987-08-17 00:00:00,488.57
1987-08-14 00:00:00,487.25
1987-08-13 00:00:00,476.71
1987-08-12 00:00:00,471.34
1987-08-11 00:00:00,471.97
1987-08-10 00:00:00,481.04
1987-08-08 00:00:00,468.89
1987-08-07 00:00:00,475.66
1987-08-06 00:00:00,490.1
1987-08-05 00:00:00,491.95
1987-08-04 00:00:00,487.72
1987-08-03 00:00:00,480.92
1987-08-01 00:00:00,481.5
1987-07-31 00:00:00,485.48
1987-07-30 00:00:00,483.64
1987-07-29 00:00:00,474.98
1987-07-28 00:00:00,473.59
1987-07-27 00:00:00,467.02
1987-07-25 00:00:00,466.38
1987-07-24 00:00:00,463.73
1987-07-23 00:00:00,460.71
1987-07-22 00:00:00,463.51
1987-07-21 00:00:00,464.68
1987-07-20 00:00:00,464.7
1987-07-18 00:00:00,464.51
1987-07-16 00:00:00,460.72
1987-07-15 00:00:00,458.93
1987-07-14 00:00:00,467.3
1987-07-13 00:00:00,465.51
1987-07-11 00:00:00,466.32
1987-07-10 00:00:00,453.36
1987-07-09 00:00:00,441.02
1987-07-08 00:00:00,436.52
1987-07-07 00:00:00,433.59
1987-07-06 00:00:00,427.15
1987-07-04 00:00:00,422.16
1987-07-03 00:00:00,415.33
1987-07-02 00:00:00,411.03
1987-07-01 00:00:00,411.94
1987-06-30 00:00:00,411.76
1987-06-29 00:00:00,404.1
1987-06-27 00:00:00,387.42
1987-06-26 00:00:00,382.1
1987-06-25 00:00:00,380.9
1987-06-24 00:00:00,388.02
1987-06-23 00:00:00,387.75
1987-06-22 00:00:00,385.7
1987-06-20 00:00:00,381.01
1987-06-19 00:00:00,378.21
1987-06-18 00:00:00,388.11
1987-06-17 00:00:00,379.82
1987-06-16 00:00:00,386.03
1987-06-15 00:00:00,389.77
1987-06-13 00:00:00,385.97
1987-06-12 00:00:00,392.5
1987-06-11 00:00:00,392.03
1987-06-10 00:00:00,388.73
1987-06-09 00:00:00,386.78
1987-06-08 00:00:00,383.93
1987-06-05 00:00:00,384.96
1987-06-04 00:00:00,383.85
1987-06-03 00:00:00,381.76
1987-06-02 00:00:00,383.3
1987-06-01 00:00:00,387.44
1987-05-30 00:00:00,387.99
1987-05-29 00:00:00,384.19
1987-05-28 00:00:00,377.8
1987-05-27 00:00:00,390.34
1987-05-26 00:00:00,396.12
1987-05-25 00:00:00,397.62
1987-05-23 00:00:00,397.31
1987-05-22 00:00:00,394.68
1987-05-21 00:00:00,392.35
1987-05-20 00:00:00,392.22
1987-05-19 00:00:00,391.33
1987-05-18 00:00:00,387.68
1987-05-16 00:00:00,386.52
1987-05-15 00:00:00,386.19
1987-05-14 00:00:00,383.46
1987-05-13 00:00:00,385.39
1987-05-12 00:00:00,386.64
1987-05-11 00:00:00,382.2
1987-05-09 00:00:00,383.0
1987-05-08 00:00:00,378.31
1987-05-07 00:00:00,372.93
1987-05-06 00:00:00,369.56
1987-05-04 00:00:00,365.29
1987-05-02 00:00:00,365.68
1987-05-01 00:00:00,364.55
1987-04-30 00:00:00,358.63
1987-04-29 00:00:00,349.49
1987-04-28 00:00:00,351.1
1987-04-27 00:00:00,355.86
1987-04-25 00:00:00,357.36
1987-04-24 00:00:00,361.27
1987-04-23 00:00:00,364.59
1987-04-22 00:00:00,364.16
1987-04-21 00:00:00,361.34
1987-04-20 00:00:00,355.98
1987-04-18 00:00:00,357.51
1987-04-17 00:00:00,360.14
1987-04-16 00:00:00,361.25
